Year Mon Day  DayRain  DaySnow Rain_thr Snow_thr   Soil_S Litter_S Canopy_S CaIntTot CrainInt CsnowInt  StreamF Baseflow  ReturnF      PET      AET    Trans    Evapo  S_Evapo Can_Evap Sur_Evap Snowpack Sublimat SnowMelt  WaterTD  SatDefi  RootZ_S  Unsat_S RootZ_Dr Unsat_Dr Cap_rise  GwDrain  GwStorQ  GwStorN   GwQout   GwNout     RSMC
1961   2  10    0.146    0.000    0.124    0.000    0.199    0.000    0.006    0.021    0.021    0.000    0.908    0.605    0.302    3.232    0.990    0.211    0.779    0.532    0.031    0.217    0.000    0.000    0.000 2910.940  992.625  293.002   15.732    0.037    0.000    0.055    0.000    0.000    0.000    0.000    0.000   58.218
1961   2  11    0.417    0.000    0.365    0.000    0.201    0.000    0.000    0.052    0.052    0.000    0.880    0.599    0.280    2.419    0.803    0.125    0.678    0.397    0.058    0.223    0.000    0.000    0.000 2913.055  993.346  292.649   15.560    0.044    0.000    0.038    0.000    0.000    0.000    0.000    0.000   58.142
1961   2  12    0.000    0.000    0.000    0.000    0.201    0.000    0.000    0.000    0.000    0.000    0.869    0.595    0.275    1.524    0.502    0.061    0.441    0.236    0.000    0.205    0.000    0.000    0.000 2915.405  994.148  292.225   15.420    0.034    0.000    0.023    0.000    0.000    0.000    0.000    0.000   58.058
1961   2  13    0.417    0.000    0.359    0.000    0.204    0.000    0.001    0.058    0.058    0.000    0.867    0.591    0.275    1.082    0.454    0.032    0.422    0.143    0.057    0.222    0.000    0.000    0.000 2917.400  994.828  292.116   15.306    0.040    0.000    0.015    0.000    0.000    0.000    0.000    0.000   58.003
1961   2  14    2.117    0.000    2.059    0.000    0.291    0.000    0.013    0.058    0.058    0.000    1.025    0.602    0.422    0.863    0.313    0.025    0.288    0.113    0.045    0.130    0.000    0.000    0.000 2918.243  995.116  292.965   15.263    0.104    0.002    0.012    0.000    0.000    0.000    0.000    0.000   58.035
1961   2  15    0.317    0.000    0.275    0.000    0.221    0.000    0.010    0.041    0.041    0.000    1.008    0.607    0.401    0.609    0.280    0.015    0.265    0.074    0.045    0.146    0.000    0.000    0.000 2920.009  995.718  292.844   15.144    0.062    0.001    0.008    0.000    0.000    0.000    0.000    0.000   57.983
1961   2  16    4.017    0.000    3.967    0.000    0.396    0.000    0.016    0.049    0.049    0.000    1.315    0.624    0.691    0.555    0.134    0.017    0.117    0.074    0.043    0.000    0.000    0.000    0.000 2919.675  995.604  294.555   15.430    0.344    0.002    0.007    0.000    0.000    0.000    0.000    0.000   58.112
1961   2  17    1.117    0.000    1.074    0.000    0.226    0.000    0.000    0.043    0.043    0.000    1.212    0.629    0.582    1.240    0.552    0.029    0.524    0.190    0.059    0.274    0.000    0.000    0.000 2920.949  996.038  294.749   15.348    0.216    0.001    0.016    0.000    0.000    0.000    0.000    0.000   58.093
1961   2  18   10.417    0.000   10.357    0.000    0.646    0.000    0.009    0.060    0.060    0.000    2.004    0.658    1.346    1.439    0.303    0.042    0.262    0.211    0.051    0.000    0.000    0.000    0.000 2918.813  995.309  298.816   17.513    0.706    0.003    0.019    0.000    0.000    0.000    0.000    0.000   58.518
1961   2  19    9.917    0.000    9.866    0.000    0.649    0.000    0.000    0.051    0.051    0.000    2.570    0.692    1.878    1.737    0.365    0.065    0.300    0.240    0.060    0.000    0.000    0.000    0.000 2917.107  994.727  302.170   20.168    0.832    0.003    0.024    0.000    0.000    0.000    0.000    0.000   58.920
1961   2  20   14.017    0.000   13.956    0.000    0.804    0.000    0.000    0.060    0.060    0.000    3.257    0.731    2.526    1.879    0.385    0.092    0.293    0.233    0.060    0.000    0.000    0.000    0.000 2914.112  993.705  306.551   24.471    0.926    0.005    0.027    0.000    0.000    0.000    0.000    0.000   59.513
1961   2  21    5.417    0.000    5.356    0.000    0.488    0.000    0.000    0.061    0.061    0.000    2.850    0.753    2.097    1.726    0.356    0.085    0.271    0.210    0.061    0.000    0.000    0.000    0.000 2913.907  993.636  308.080   25.864    0.956    0.005    0.025    0.000    0.000    0.000    0.000    0.000   59.696
1961   2  22   25.117    0.000   25.056    0.000    1.009    0.000    0.000    0.061    0.061    0.000    4.687    0.793    3.893    1.331    0.271    0.061    0.209    0.148    0.061    0.000    0.000    0.000    0.000 2906.905  991.247  314.475   34.984    1.079    0.005    0.019    0.000    0.000    0.000    0.000    0.000   60.790
1961   2  23    5.017    0.000    4.955    0.000    0.489    0.000    0.000    0.061    0.061    0.000    3.798    0.818    2.980    1.214    0.265    0.048    0.217    0.156    0.061    0.000    0.000    0.000    0.000 2907.017  991.286  315.670   36.382    1.104    0.004    0.018    0.000    0.000    0.000    0.000    0.000   60.946
1961   2  24    1.517    0.000    1.455    0.000    0.247    0.000    0.000    0.061    0.061    0.000    2.550    0.812    1.738    1.155    0.562    0.032    0.530    0.157    0.061    0.311    0.000    0.000    0.000 2907.620  991.491  315.929   35.992    0.608    0.002    0.018    0.000    0.000    0.000    0.000    0.000   60.926
1961   2  25    0.146    0.000    0.119    0.000    0.226    0.000    0.003    0.027    0.027    0.000    1.775    0.789    0.985    2.285    0.751    0.086    0.664    0.399    0.023    0.242    0.000    0.000    0.000 2908.353  991.741  315.380   34.903    0.039    0.000    0.040    0.000    0.000    0.000    0.000    0.000   60.810
1961   2  26    0.000    0.000    0.000    0.000    0.217    0.000    0.000    0.000    0.000    0.000    1.409    0.766    0.642    2.811    0.880    0.127    0.753    0.520    0.003    0.230    0.000    0.000    0.000 2909.114  992.001  314.676   33.777    0.028    0.000    0.052    0.000    0.000    0.000    0.000    0.000   60.683
1961   2  27    0.000    0.000    0.000    0.000    0.217    0.000    0.000    0.000    0.000    0.000    1.273    0.748    0.525    2.458    0.763    0.100    0.663    0.443    0.000    0.220    0.000    0.000    0.000 2909.915  992.274  314.005   32.751    0.028    0.000    0.044    0.000    0.000    0.000    0.000    0.000   60.562
1961   2  28    0.000    0.000    0.000    0.000    0.214    0.000    0.000    0.000    0.000    0.000    1.207    0.733    0.474    2.976    0.931    0.141    0.790    0.566    0.000    0.224    0.000    0.000    0.000 2910.871  992.600  313.300   31.685    0.028    0.000    0.056    0.000    0.000    0.000    0.000    0.000   60.434
1961   3   1    0.000    0.000    0.000    0.000    0.211    0.000    0.000    0.000    0.000    0.000    1.162    0.721    0.442    3.216    0.998    0.205    0.793    0.577    0.000    0.216    0.000    0.000    0.000 2911.848  992.933  312.556   30.638    0.027    0.000    0.063    0.000    0.000    0.000    0.000    0.000   60.304
1961   3   2    0.000    0.000    0.000    0.000    0.207    0.000    0.000    0.000    0.000    0.000    1.120    0.709    0.411    3.651    1.167    0.280    0.887    0.670    0.000    0.217    0.000    0.000    0.000 2912.893  993.290  311.739   29.559    0.027    0.000    0.075    0.000    0.000    0.000    0.000    0.000   60.167
1961   3   3    0.000    0.000    0.000    0.000    0.206    0.000    0.000    0.000    0.000    0.000    1.093    0.699    0.394    3.333    1.057    0.279    0.779    0.570    0.000    0.209    0.000    0.000    0.000 2913.983  993.662  310.974   28.573    0.027    0.000    0.069    0.000    0.000    0.000    0.000    0.000   60.037
1961   3   4    1.717    0.000    1.653    0.000    0.235    0.000    0.000    0.064    0.064    0.000    1.169    0.698    0.470    3.312    1.182    0.293    0.888    0.549    0.064    0.275    0.000    0.000    0.000 2914.591  993.869  311.353   27.657    0.034    0.000    0.068    0.000    0.000    0.000    0.000    0.000   59.991
1961   3   5    4.417    0.000    4.352    0.000    0.418    0.000    0.000    0.064    0.064    0.000    1.585    0.716    0.870    2.067    0.514    0.130    0.384    0.320    0.064    0.000    0.000    0.000    0.000 2914.038  993.680  312.626   27.969    0.914    0.000    0.037    0.000    0.000    0.000    0.000    0.000   60.100
1961   3   6    1.317    0.000    1.252    0.000    0.236    0.000    0.000    0.064    0.064    0.000    1.491    0.721    0.770    1.439    0.633    0.078    0.556    0.197    0.064    0.294    0.000    0.000    0.000 2914.944  993.989  312.725   27.707    0.458    0.000    0.024    0.000    0.000    0.000    0.000    0.000   60.071
1961   3   7    3.717    0.000    3.652    0.000    0.392    0.000    0.006    0.065    0.065    0.000    1.682    0.733    0.950    1.478    0.345    0.079    0.265    0.206    0.059    0.000    0.000    0.000    0.000 2914.887  993.970  313.498   28.263    1.010    0.001    0.025    0.000    0.000    0.000    0.000    0.000   60.153
1961   3   8   11.617    0.000   11.557    0.000    0.704    0.000    0.000    0.059    0.059    0.000    2.666    0.760    1.906    1.301    0.315    0.064    0.251    0.186    0.065    0.000    0.000    0.000    0.000 2912.380  993.114  316.087   32.283    1.137    0.001    0.022    0.000    0.000    0.000    0.000    0.000   60.609
1961   3   9    1.917    0.000    1.851    0.000    0.285    0.000    0.000    0.065    0.065    0.000    2.219    0.773    1.446    0.961    0.479    0.029    0.450    0.132    0.065    0.253    0.000    0.000    0.000 2912.698  993.223  316.396   32.278    0.918    0.000    0.016    0.000    0.000    0.000    0.000    0.000   60.621
1961   3  10   12.017    0.000   11.951    0.000    0.715    0.000    0.017    0.066    0.066    0.000    2.975    0.795    2.180    0.921    0.213    0.037    0.176    0.127    0.048    0.000    0.000    0.000    0.000 2910.124  992.345  318.804   36.634    1.189    0.002    0.015    0.000    0.000    0.000    0.000    0.000   61.088
1961   3  11   21.817    0.000   21.768    0.000    1.009    0.000    0.000    0.049    0.049    0.000    4.786    0.836    3.950    1.273    0.292    0.057    0.235    0.169    0.066    0.000    0.000    0.000    0.000 2904.612  990.465  322.498   45.953    1.264    0.006    0.020    0.000    0.000    0.000    0.000    0.000   61.998
1961   3  12    0.317    0.000    0.260    0.000    0.235    0.000    0.000    0.057    0.057    0.000    3.261    0.845    2.416    2.721    0.991    0.178    0.814    0.455    0.057    0.302    0.000    0.000    0.000 2904.916  990.568  322.340   44.774    0.408    0.002    0.052    0.000    0.000    0.000    0.000    0.000   61.910
1961   3  13    0.000    0.000    0.000    0.000    0.220    0.000    0.000    0.000    0.000    0.000    2.136    0.826    1.310    3.733    1.222    0.363    0.859    0.630    0.000    0.229    0.000    0.000    0.000 2905.213  990.669  321.528   43.121    0.027    0.000    0.080    0.000    0.000    0.000    0.000    0.000   61.753
1961   3  14   10.817    0.000   10.750    0.000    0.671    0.000    0.000    0.067    0.067    0.000    2.769    0.839    1.930    2.894    0.764    0.249    0.515    0.448    0.067    0.000    0.000    0.000    0.000 2903.043  989.929  323.518   46.424    1.285    0.002    0.057    0.000    0.000    0.000    0.000    0.000   62.122
1961   3  15    1.317    0.000    1.249    0.000    0.256    0.000    0.000    0.067    0.067    0.000    2.304    0.842    1.462    1.762    0.751    0.109    0.643    0.251    0.067    0.324    0.000    0.000    0.000 2903.392  990.049  323.527   45.726    0.668    0.001    0.031    0.000    0.000    0.000    0.000    0.000   62.072
1961   3  16   10.217    0.000   10.149    0.000    0.650    0.000    0.002    0.067    0.067    0.000    2.964    0.857    2.106    1.888    0.477    0.111    0.366    0.301    0.066    0.000    0.000    0.000    0.000 2900.792  989.162  324.933   49.155    1.312    0.003    0.035    0.000    0.000    0.000    0.000    0.000   62.422
1961   3  17    0.000    0.000    0.000    0.000    0.236    0.000    0.000    0.000    0.000    0.000    2.312    0.852    1.460    3.107    1.089    0.275    0.814    0.539    0.002    0.273    0.000    0.000    0.000 2901.225  989.309  324.439   47.496    0.049    0.001    0.067    0.000    0.000    0.000    0.000    0.000   62.282
1961   3  18    0.146    0.000    0.117    0.000    0.223    0.000    0.000    0.028    0.028    0.000    1.785    0.830    0.954    2.662    0.930    0.237    0.693    0.426    0.028    0.238    0.000    0.000    0.000 2901.790  989.502  323.928   46.032    0.031    0.000    0.056    0.000    0.000    0.000    0.000    0.000   62.149
1961   3  19    0.000    0.000    0.000    0.000    0.217    0.000    0.000    0.000    0.000    0.000    1.503    0.809    0.694    3.448    1.197    0.381    0.816    0.593    0.000    0.224    0.000    0.000    0.000 2902.328  989.686  323.125   44.486    0.027    0.000    0.080    0.000    0.000    0.000    0.000    0.000   61.994
